File Name	Genotype
A_chicken_Binh_Dinh_AI305_2014.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_chicken_Binh_Dinh_AI309_2014.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_chicken_Binh_Duong_AI098_2014.fa	Not assigned: Only 4 segments >98.0% match found of total 8 segments in input file
A_chicken_Binh_Duong_AI456_2017.fa	Not assigned: Only 3 segments >98.0% match found of total 8 segments in input file
A_chicken_Binh_Thuan_AI133_2014.fa	Not assigned: Only 4 segments >98.0% match found of total 8 segments in input file
A_chicken_Bolivar_ICA-3500_2022.fa	B3.2
A_chicken_Bulgaria_136_19VIR3315-1_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_143_19VIR3315-2_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_148-01_19VIR3315-3_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_150-01_19VIR3315-5_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_201_20VIR1723-1_2020.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_217_20VIR1724-1_2020.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_221_20VIR1725-1_2020.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_274-5_21VIR4270-4_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_275-4_21VIR4270-6_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_297-2_21VIR4270-8_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_298-1_21VIR4270-9_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_380-1_20VIR3542-1_2020.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_39_21VIR1454-3_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_50-1_21VIR1454-9_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_77_20VIR1727_2020.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Dobrich_115_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Dobrich_12-1_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Dobrich_12-2_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Dobrich_163-1_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Dobrich_163-2_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Haskovo_286_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Haskovo_411_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Plovdiv_224-1_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Plovdiv_224-2_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Plovdiv_224-3_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Plovdiv_295_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Plovdiv_333_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Sliven_432_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Bulgaria_Vidin-Kosovo_550_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Ca_Mau_1180_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_008LC1_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_01_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_02_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_022LC1b_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_03_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_047LC3b_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_083LC_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_09_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_10_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_11_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_12_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_13_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_14_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_1K241C1_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_a0511501_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_a0511503_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_a0511504_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_a17W9M1_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_a27W9M1_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_c9T241C17T_2019.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_LC1AL_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_LC_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_LC3AL_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_PV025LC2_2010.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_TKCMB1F_2010.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_TKCMB5T_2010.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_TKCMB8F_2010.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_TLC1_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_W0530389_2012.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_X0124310_2013.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_X0305302_2013.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_X0815301_2013.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z148W14M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z149W14M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z207W17M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z267W20M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z268W20M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z37W8M3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z49W9M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z50W9M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z57W9M3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z59W9M3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z60W9M3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z70W10M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z799W46M3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z800W46M3_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z850W49M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z89W11M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z8W7M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z907W52M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cambodia_Z9W7M1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Can_tho_AI277_2013.fa	Not assigned: Only 4 segments >98.0% match found of total 8 segments in input file
A_chicken_Can_Tho_AI282_2013.fa	Not assigned: Only 4 segments >98.0% match found of total 8 segments in input file
A_chicken_Cao_Bang_07-42_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cao_Bang_20_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Central_Java_UT3091_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Central_Russia_1_2017.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_CH_a556_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15010120-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15010288_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15010324-2_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15010361-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15010362-2_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15010363-2_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15040036-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15040037-2_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15040042_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15040043-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15050013-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15050038-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15060027-2_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15060029_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15060037-1_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_15120008_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_16010060-2_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_16020042-2_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_17030063-1_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_17060006_2017.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_18010011-1_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Changhua_18040008-1_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Chicken_Changzhou_cz93_2014.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_805_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_806_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_849_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_850_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_851_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_853_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Cheboksary_854_2018.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Chelyabinsk_201_2020.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Chelyabinsk_401_2020.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Chelyabinsk_402_2020.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_chicken_Chiapas_15224_1997.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Chiapas_15406_1997.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Chiapas_15408_1997.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_chicken_Chiayi_15010287-2_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
